algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
Starling,28.78,2468718.0,26604020.0,348.02,0.0,2088.14,64486.34,323.22,159.624758831,38.0,5477.64,0.17,6222.78,17.08,47937.0,99.5,99.5,2.468718
Starling,25.59,2453802.0,22932084.0,390.92,0.0,2345.49,71362.81,357.01,299.99550379,88.0,6469.11,0.2,7207.49,19.38,47949.0,99.65,99.65,2.453802
Starling,23.06,2612941.0,23109188.0,433.79,0.0,2602.69,78131.25,348.56,327.665881756,66.0,6815.41,0.21,7625.79,21.26,47949.0,99.68,99.68,2.612941
Starling,21.0,3494888.0,33130868.0,476.54,0.0,2859.26,84767.28,357.28,325.436510928,68.0,7061.65,0.23,8025.22,23.5,47949.0,99.72,99.72,3.494888
Starling,17.81,3320644.0,28430988.0,561.61,0.0,3369.66,97721.85,364.96,441.057604939,35.0,8052.14,0.3,9070.64,28.09,47949.0,99.83,99.83,3.320644
Starling,15.48,4358217.0,32620980.0,646.3,0.0,3877.79110353,35.0,373.85,505.888931213,51.0,9668.36,0.34,10677.69,32.89,48010.0,99.9,99.9,4.358217
Starling,13.69,5483202.0,30281930.0,730.65,0.0,4383.8412268,23.0,359.35,497.8910330553,55.0,9464.76,0.34,10445.42,37.38,48117.0,99.92,99.92,5.483202
Starling,12.29,5265721.0,49113240.0,814.54,0.0,4887.19134707,75.0,344.24,421.1411545885,51.0,10357.58,0.41,11058.76,41.96,48125.0,99.94,99.94,5.265721
Starling,11.14,5433985.0,45876100.0,898.27,0.0,5389.57146517,54.0,351.78,477.8411733049,21.0,11549.04,0.44,12141.02,46.43,48127.0,99.96,99.96,5.433985
Starling,9.4,7080684.0,43658804.0,1064.41,0.0,6386.33169444,48.0,367.13,667.8814968112,49.0,14193.82,0.46,14862.99,55.87,48127.0,99.99,99.99,7.080684
Starling,8.72,7727824.0,47234348.0,1146.98,0.0,6881.84180638,52.0,368.68,889.6316907792,30.0,15200.68,0.39,15777.77,60.8,48127.0,100.0,100.0,7.727824
MARGO,161.06,6207.09,13241.0,72.12,,,,,,,,,,,47892.0,90.91,90.91,0.00620709
MARGO,120.47,8298.76,19800.0,83.97,,,,,,,,,,,47928.0,93.56,93.56,0.00829876
MARGO,99.8,10017.44,21865.0,100.21,,,,,,,,,,,47957.0,95.49,95.49,0.01001744
