algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
DiskANN,24.05,1249851.0,13608570.0,415.81,0.0,415.81,53223.31,0.02,2.141241529,16.0,0.0,0.14,7680.82,16.15,2579.0,97.87,97.87,1.249851
DiskANN,21.48,1361438.0,15979847.0,465.61,0.0,465.61,59598.63,0.0,3.111352373,39.0,0.0,0.12,8363.78,18.27,2579.0,98.09,98.09,1.361438
DiskANN,19.4,1526933.0,15679148.0,515.51,0.0,515.51,65984.91,0.02,3.321516882,92.0,0.0,0.13,9281.35,20.84,2579.0,98.38,98.38,1.526933
DiskANN,16.25,1895231.0,30312668.0,615.27,0.0,615.27,78754.22,0.01,4.90188343,50.0,0.0,0.12,10900.1,24.88,2583.0,98.6,98.6,1.895231
DiskANN,13.98,2133179.0,20246320.0,715.09,0.0,715.09,91532.15,0.02,9.172118182,29.0,0.0,0.17,13862.08,29.59,2651.0,98.77,98.77,2.133179
DiskANN,12.27,2299011.0,27662516.0,814.98,0.0,814.98104317,26.0,0.01,10.712282671,85.0,0.0,0.21,15014.58,33.82,2651.0,98.96,98.96,2.299011
DiskANN,8.3,3826899.0,30028128.0,1214.47,0.0,1214.47155452,8.0,0.06,66.663799579,26.0,0.0,0.3,25291.42,54.6,2649.0,99.3,99.3,3.826899
DiskANN,6.2,5105566.0,23699732.0,1614.16,0.0,1614.16206612,90.0,0.01,443.485064972,8.0,0.0,0.38,37543.52,75.6,2777.0,99.49,99.49,5.105566
DiskANN,4.97,6329876.0,55915604.0,2013.88,0.0,2013.88257776,72.0,0.04,925.096280543,80.0,0.0,0.28,45192.56,96.72,2794.0,99.62,99.62,6.329876
Gorgeous,875.38,36229.0,489939.0,21.03,0.48,21.51,2371.28,43.44,0.55,34240.86,0.0,2.99,172.35,1728.76,2376.0,51.48,51.47999999999999,0.036229
Gorgeous,861.12,36714.0,489901.0,21.19,0.47,21.66,2384.76,45.14,0.69,34794.68,0.0,3.21,175.94,1653.95,2373.0,51.58,51.580000000000005,0.036714
Gorgeous,427.09,74014.0,954969.0,22.94,0.47,23.4,2568.42,46.39,0.25,70308.84,0.0,4.85,257.71,3349.07,2373.0,54.91,54.90999999999999,0.074014
Gorgeous,401.75,72960.0,1489929.0,24.39,0.47,24.86,2719.44,44.31,0.1,69606.36,0.0,3.53,199.98,3057.99,2376.0,57.21,57.21000000000001,0.07296
Gorgeous,398.33,76960.0,962945.0,24.59,0.5,25.09,2740.9,44.41,0.2,72551.63,0.0,4.08,211.93,4099.18,2373.0,57.37,57.37,0.07696
Gorgeous,377.36,79148.0,2235521.0,26.05,0.45,26.5,2887.76,44.15,0.11,75937.12,0.0,3.95,208.38,2904.39,2376.0,59.53,59.53000000000001,0.079148
Gorgeous,356.0,65890.0,2585533.0,27.61,0.5,28.1,3059.0,45.5,0.19,62935.12,0.0,4.47,215.64,2637.09,2376.0,61.33,61.33,0.06589
Gorgeous,354.7,59152.0,2806570.0,27.77,0.44,28.21,3068.31,43.38,0.2,57608.17,0.0,4.29,215.45,1228.59,2373.0,61.47,61.47,0.059152
Gorgeous,336.55,77572.0,2354481.0,29.14,0.49,29.63,3216.48,46.1,0.21,74625.31,0.0,5.12,237.1,2602.6,2377.0,63.05,63.05,0.077572
Gorgeous,335.97,61388.0,2966057.0,29.23,0.47,29.71,3221.48,44.8,0.18,59450.68,0.0,5.01,228.31,1605.06,2373.0,63.09,63.09,0.061388
